Ocupação;Ocupação CBO;Sinônimo Ocupação-completo;
314620;Técnico em Soldagem                                                                                                                                   ;METALÓGRAFO (TÉCNICO)                                                                                                                       
314620;Técnico em Soldagem                                                                                                                                   ;TÉCNICO DE PLANEJAMENTO DA INDÚSTRIA METALÚRGICA (SOLDAGEM)                                                                                 
314620;Técnico em Soldagem                                                                                                                                   ;TÉCNICO DE TRATAMENTO TÉRMICO (METALURGIA)                                                                                                  
314620;Técnico em Soldagem                                                                                                                                   ;TÉCNICO EM METALURGIA (SOLDAGEM)                                                                                                            
314705;Técnico de Acabamento em Siderurgia                                                                                                                   ;TÉCNICO DE LINHAS DE ACABAMENTO EM SIDERURGIA                                                                                               
314710;Técnico de Aciaria em Siderurgia                                                                                                                      ;TÉCNICO DE ALTO-FORNO EM SIDERURGIA                                                                                                         
314710;Técnico de Aciaria em Siderurgia                                                                                                                      ;TÉCNICO DE CONTROLE DE LINGOTEIRA                                                                                                           
314710;Técnico de Aciaria em Siderurgia                                                                                                                      ;TÉCNICO DE CONVERTEDOR DE ACIARIA EM SIDERURGIA                                                                                             
314710;Técnico de Aciaria em Siderurgia                                                                                                                      ;TÉCNICO DE LINGOTAMENTO                                                                                                                     
314715;Técnico de Fundição em Siderurgia                                                                                                                     ;ASSISTENTE TÉCNICO DE FUNDIÇÃO EM SIDERURGIA                                                                                                
314715;Técnico de Fundição em Siderurgia                                                                                                                     ;AUXILIAR TÉCNICO DE FUNDIÇÃO EM SIDERURGIA                                                                                                  
314715;Técnico de Fundição em Siderurgia                                                                                                                     ;PROJETISTA DE FUNDIÇÃO EM SIDERURGIA                                                                                                        
316110;Técnico em Geologia                                                                                                                                   ;TÉCNICO DE METALOGRAFIA E PETROGRAFIA                                                                                                       
316110;Técnico em Geologia                                                                                                                                   ;TÉCNICO DE MINERAÇÃO (PESQUISA GEOLÓGICA)                                                                                                   
316110;Técnico em Geologia                                                                                                                                   ;TÉCNICO DE PESQUISA MINERAL                                                                                                                 
316305;Técnico de Mineração                                                                                                                                  ;TÉCNICO DE MINERAÇÃO (MINERAIS SÓLIDOS)                                                                                                     
316305;Técnico de Mineração                                                                                                                                  ;TÉCNICO DE MINERAÇÃO (TÓRIOM ZIRCÔNIO E OUTROS MINERAIS RAROS)                                                                              
316305;Técnico de Mineração                                                                                                                                  ;TÉCNICO DE MINERAÇÃO (ÁGUAS SUBTERRÂNEAS)                                                                                                   
316305;Técnico de Mineração                                                                                                                                  ;TÉCNICO DE PERFURAÇÃO (MINAS)                                                                                                               
316305;Técnico de Mineração                                                                                                                                  ;TÉCNICO DE RECURSOS MINERAIS                                                                                                                
316310;Técnico de Mineração (Oleo e Petroleo)                                                                                                                ;TÉCNICO DE PRODUÇÃO NA EXTRAÇÃO DE PETRÓLEO                                                                                                 
316310;Técnico de Mineração (Oleo e Petroleo)                                                                                                                ;TÉCNICO EM EXPLORAÇÃO DE PETRÓLEO                                                                                                           
316310;Técnico de Mineração (Oleo e Petroleo)                                                                                                                ;TÉCNICO NA EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL                                                                                               
316315;Técnico em Processamento Mineral (Exceto Petr                                                                                                         ;TÉCNICO DE PROCESSOS MINERAIS                                                                                                               
316315;Técnico em Processamento Mineral (Exceto Petr                                                                                                         ;TÉCNICO ESPECIALIZADO EM PRODUÇÃO MINERAL                                                                                                   
316320;Técnico em Pesquisa Mineral                                                                                                                           ;PROSPECTOR                                                                                                                                  
316325;Técnico de Produção em Refino de Petroleo                                                                                                             ;TÉCNICO DE OPERAÇÃO EM REFINO DE PETRÓLEO E GÁS                                                                                             
316325;Técnico de Produção em Refino de Petroleo                                                                                                             ;TÉCNICO DE PROCESSAMENTO EM REFINO DE PETRÓLEO E GÁS                                                                                        
316325;Técnico de Produção em Refino de Petroleo                                                                                                             ;TÉCNICO EM PROCESSAMENTO MINERAL                                                                                                            
316335;Desincrustador (Poços de Petróleo)                                                                                                                    ;DESINCRUSTADOR DE POÇOS DE PETRÓLEO E GÁS                                                                                                   
317110;Programador de Sistemas de Informação                                                                                                                 ;PROGRAMADOR DE COMPUTADOR                                                                                                                   
317110;Programador de Sistemas de Informação                                                                                                                 ;PROGRAMADOR DE PROCESSAMENTO DE DADOS                                                                                                       
317110;Programador de Sistemas de Informação                                                                                                                 ;PROGRAMADOR DE SISTEMAS DE COMPUTADOR                                                                                                       
317110;Programador de Sistemas de Informação                                                                                                                 ;TÉCNICO DE APLICAÇÃO (COMPUTAÇÃO)                                                                                                           
317110;Programador de Sistemas de Informação                                                                                                                 ;TÉCNICO EM PROGRAMAÇÃO DE COMPUTADOR                                                                                                        
317120;Programador de Multimidia                                                                                                                             ;PROGRAMADOR DE APLICATIVOS EDUCACIONAIS E DE ENTRETENIMENTO                                                                                 
317120;Programador de Multimidia                                                                                                                             ;PROGRAMADOR DE CD-ROM                                                                                                                       
317205;Operador de Computador (Inclusive Microcomput                                                                                                         ;OPERADOR DE CENTRO DE PROCESSAMENTO DE DADOS                                                                                                
317205;Operador de Computador (Inclusive Microcomput                                                                                                         ;OPERADOR DE PROCESSAMENTO DE DADOS                                                                                                          
317205;Operador de Computador (Inclusive Microcomput                                                                                                         ;OPERADOR DE SISTEMA DE COMPUTADOR                                                                                                           
317205;Operador de Computador (Inclusive Microcomput                                                                                                         ;OPERADOR DE SISTEMAS COMPUTACIONAIS EM REDE                                                                                                 
317205;Operador de Computador (Inclusive Microcomput                                                                                                         ;OPERADOR DE TERMINAL NO PROCESSAMENTO DE DADOS                                                                                              
317210;Técnico de Apoio Ao Usuario de Informática (H                                                                                                         ;MONITORADOR DE SISTEMAS E SUPORTE AO USUÁRIO                                                                                                
318005;Desenhista Técnico                                                                                                                                    ;DESENHISTA TÉCNICO AUXILIAR                                                                                                                 
318010;Desenhista Copista                                                                                                                                    ;COPISTA DE CROQUI                                                                                                                           
318010;Desenhista Copista                                                                                                                                    ;DESENHISTA COPISTA  (CAD)                                                                                                                   
318010;Desenhista Copista                                                                                                                                    ;OPERADOR DE CAD (COPISTA)                                                                                                                   
318015;Desenhista Detalhista                                                                                                                                 ;DESENHISTA DETALHISTA (CAD)                                                                                                                 
318015;Desenhista Detalhista                                                                                                                                 ;DESENHISTA TÉCNICO DETALHISTA                                                                                                               
318015;Desenhista Detalhista                                                                                                                                 ;DETALHISTA EM DESENHO TÉCNICO                                                                                                               
318105;Desenhista Técnico (Arquitetura)                                                                                                                      ;CADISTA (DESENHISTA TÉCNICO DE ARQUITETURA)                                                                                                 
318105;Desenhista Técnico (Arquitetura)                                                                                                                      ;DESENHISTA COPISTA (ARQUITETURA)                                                                                                            
318105;Desenhista Técnico (Arquitetura)                                                                                                                      ;DESENHISTA DE ARQUITETURA                                                                                                                   
318110;Desenhista Técnico (Cartografia)                                                                                                                      ;DESENHISTA DE CARTOGRAFIA                                                                                                                   
318110;Desenhista Técnico (Cartografia)                                                                                                                      ;DESENHISTA TÉCNICO DE TOPOGRAFIA                                                                                                            
318115;Desenhista Técnico (Construção Civil)                                                                                                                 ;DESENHISTA DE ESTRUTURA METÁLICA (CONSTRUÇÃO CIVIL)                                                                                         
318115;Desenhista Técnico (Construção Civil)                                                                                                                 ;DESENHISTA TÉCNICO DE ENGENHARIA CIVIL                                                                                                      
318120;Desenhista Técnico (Instalações Hidrossanitar                                                                                                         ;DESENHISTA DE INSTALAÇÕES DE COMBATE A INCÊNDIO                                                                                             
318120;Desenhista Técnico (Instalações Hidrossanitar                                                                                                         ;DESENHISTA DE INSTALAÇÕES HIDRÁULICAS                                                                                                       
318120;Desenhista Técnico (Instalações Hidrossanitar                                                                                                         ;DESENHISTA TÉCNICO DE HIDRÁULICA                                                                                                            
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA DE CARROCERIAS                                                                                                                   
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA DE ESTRUTURAS METÁLICAS (MECÂNICA)                                                                                               
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA DE FERRAMENTAS (MECÂNICA)                                                                                                        
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA DE INSTALAÇÕES MECÂNICAS                                                                                                         
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA DE TUBULAÇÃO (MECÂNICA)                                                                                                          
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA MECÂNICO                                                                                                                         
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA TÉCNICO DE FERRAMENTAS                                                                                                           
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA TÉCNICO DE MÁQUINAS                                                                                                              
318205;Desenhista Técnico Mecânico                                                                                                                           ;DESENHISTA TÉCNICO DE TUBULAÇÃO                                                                                                             
318210;Desenhista Técnico Aeronautico                                                                                                                        ;DESENHISTA TÉCNICO DE AERONAVES                                                                                                             
318305;Desenhista Técnico (Eletricidade e Eletronica                                                                                                         ;DESENHISTA DE LEIAUTE DE CIRCUITO IMPRESSO                                                                                                  
318305;Desenhista Técnico (Eletricidade e Eletronica                                                                                                         ;DESENHISTA TÉCNICO ELETROMECÂNICA                                                                                                           
318305;Desenhista Técnico (Eletricidade e Eletronica                                                                                                         ;DESENHISTA TÉCNICO EM ELETRICIDADE                                                                                                          
318305;Desenhista Técnico (Eletricidade e Eletronica                                                                                                         ;DESENHISTA TÉCNICO EM ELETROELETRÔNICA                                                                                                      
318305;Desenhista Técnico (Eletricidade e Eletronica                                                                                                         ;DESENHISTA TÉCNICO EM ELETRÔNICA                                                                                                            
318310;Desenhista Técnico (Calefacao, Ventilacao e R                                                                                                         ;DESENHISTA TÉCNICO EM CALEFAÇÃO                                                                                                             
318310;Desenhista Técnico (Calefacao, Ventilacao e R                                                                                                         ;DESENHISTA TÉCNICO EM REFRIGERAÇÃO                                                                                                          
318310;Desenhista Técnico (Calefacao, Ventilacao e R                                                                                                         ;DESENHISTA TÉCNICO EM VENTILAÇÃO                                                                                                            
318405;Desenhista Técnico (Artes Gráficas)                                                                                                                   ;ARTE-FINALISTA (DESENHISTA TÉCNICO DE ARTES GRÁFICAS)                                                                                       
318405;Desenhista Técnico (Artes Gráficas)                                                                                                                   ;DESENHISTA  TÉCNICO DE ARTE-FINAL                                                                                                           
318410;Desenhista Técnico (IlustRações Artisticas)                                                                                                           ;DESENHISTA DE DESENHO ANIMADO                                                                                                               
318410;Desenhista Técnico (IlustRações Artisticas)                                                                                                           ;DESENHISTA DE FILATELIA  (SELOS)                                                                                                            
318415;Desenhista Técnico (IlustRações Técnicas)                                                                                                             ;DESENHISTA LETRISTA                                                                                                                         
318420;Desenhista Técnico (Indústria Textil)                                                                                                                 ;DESENHISTA DE FOTOESTAMPARIA                                                                                                                
318420;Desenhista Técnico (Indústria Textil)                                                                                                                 ;DESENHISTA TÊXTIL                                                                                                                           
318425;Desenhista Técnico (Mobiliario)                                                                                                                       ;DESENHISTA DE MÓVEIS                                                                                                                        
318430;Desenhista Técnico de Embalagens, Maquetes e                                                                                                          ;DESENHISTA DE EMBALAGENS                                                                                                                    
318430;Desenhista Técnico de Embalagens, Maquetes e                                                                                                          ;DESENHISTA DE LEIAUTES                                                                                                                      
318430;Desenhista Técnico de Embalagens, Maquetes e                                                                                                          ;DESENHISTA MAQUETISTA                                                                                                                       
318505;Desenhista Projetista de Arquitetura                                                                                                                  ;AUXILIAR DE ARQUITETURA                                                                                                                     
318505;Desenhista Projetista de Arquitetura                                                                                                                  ;DESENHISTA CALCULISTA                                                                                                                       
318505;Desenhista Projetista de Arquitetura                                                                                                                  ;DESENHISTA DETALHISTA NA ARQUITETURA                                                                                                        
318505;Desenhista Projetista de Arquitetura                                                                                                                  ;PROJETISTA NA ARQUITETURA                                                                                                                   
318510;Desenhista Projetista de Construção Civil                                                                                                             ;AUXILIAR DE ENGENHEIRO DA CONSTRUÇÃO CIVIL                                                                                                  
318510;Desenhista Projetista de Construção Civil                                                                                                             ;DESENHISTA CALCULISTA NA CONSTRUÇÃO CIVIL                                                                                                   
318510;Desenhista Projetista de Construção Civil                                                                                                             ;DESENHISTA DETALHISTA NA CONSTRUÇÃO CIVIL                                                                                                   
318510;Desenhista Projetista de Construção Civil                                                                                                             ;PROJETISTA NA CONSTRUÇÃO CIVIL                                                                                                              
318610;Desenhista Projetista Mecânico                                                                                                                        ;DESENHISTA PROJETISTA DE FERRAMENTAS                                                                                                        
318610;Desenhista Projetista Mecânico                                                                                                                        ;DESENHISTA PROJETISTA DE MOLDES                                                                                                             
318610;Desenhista Projetista Mecânico                                                                                                                        ;DESENHISTA PROJETISTA DE PRODUTOS (MECÂNICA)                                                                                                
318610;Desenhista Projetista Mecânico                                                                                                                        ;PROJETISTA DE FERRAMENTAS                                                                                                                   
318610;Desenhista Projetista Mecânico                                                                                                                        ;PROJETISTA DE MATRIZES                                                                                                                      
318610;Desenhista Projetista Mecânico                                                                                                                        ;PROJETISTA DE MOLDES                                                                                                                        
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;DESENHISTA PROJETISTA ELETROELETRÔNICO                                                                                                      
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;PROJETISTA DE ELETRICIDADE                                                                                                                  
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;PROJETISTA DE INSTALAÇÕES ELÉTRICAS                                                                                                         
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;PROJETISTA DE INSTRUMENTOS ELÉTRICOS                                                                                                        
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;PROJETISTA ELETROELETRÔNICO                                                                                                                 
318705;Desenhista Projetista de Eletricidade                                                                                                                 ;PROJETISTA ELETROTÉCNICO                                                                                                                    
318710;Desenhista Projetista Eletronico                                                                                                                      ;DESENHISTA PROJETISTA DE CIRCUITOS IMPRESSOS                                                                                                
318710;Desenhista Projetista Eletronico                                                                                                                      ;LEIAUTISTA DE CIRCUITOS IMPRESSOS                                                                                                           
318810;Modelista de Roupas                                                                                                                                   ;MOLDADOR DE ROUPAS                                                                                                                          
319205;Técnico do Mobiliario                                                                                                                                 ;TÉCNICO EM MADEIRA E MOBILIÁRIO                                                                                                             
319205;Técnico do Mobiliario                                                                                                                                 ;TÉCNICO EM MÓVEIS (FABRICAÇÃO)                                                                                                              
319205;Técnico do Mobiliario                                                                                                                                 ;TÉCNICO EM MÓVEIS E ESQUADRIAS                                                                                                              
319205;Técnico do Mobiliario                                                                                                                                 ;TÉCNICO MOVELEIRO                                                                                                                           
320105;Técnico em Bioterismo                                                                                                                                 ;TÉCNICO DE BIOTÉRIO                                                                                                                         
320105;Técnico em Bioterismo                                                                                                                                 ;TÉCNICO EM CRIAÇÃO DE ANIMAIS DE LABORATÓRIO                                                                                                
321105;Técnico Agricola                                                                                                                                      ;AGROTÉCNICO                                                                                                                                 
321105;Técnico Agricola                                                                                                                                      ;TÉCNICO AGRÍCOLA EXECUTOR DE OPERAÇÕES AÉREAS AGRÍCOLAS                                                                                     
321105;Técnico Agricola                                                                                                                                      ;TÉCNICO EM AGRICULTURA                                                                                                                      
321105;Técnico Agricola                                                                                                                                      ;TÉCNICO EM VITIVINICULTURA                                                                                                                  
321110;Técnico Agropecuario                                                                                                                                  ;TÉCNICO EM AGROPECUÁRIA                                                                                                                     
321110;Técnico Agropecuario                                                                                                                                  ;TÉCNICO EM OVINOCAPRINOCULTURA                                                                                                              
321205;Técnico em Madeira                                                                                                                                    ;ASSISTENTE TÉCNICO EM MADEIRA                                                                                                               
321205;Técnico em Madeira                                                                                                                                    ;TÉCNICO MADEIREIRO                                                                                                                          
321210;Técnico Florestal                                                                                                                                     ;ADMINISTRADOR FLORESTAL                                                                                                                     
321210;Técnico Florestal                                                                                                                                     ;ASSISTENTE TÉCNICO FLORESTAL                                                                                                                
321210;Técnico Florestal                                                                                                                                     ;AUXILIAR TÉCNICO FLORESTAL                                                                                                                  
321210;Técnico Florestal                                                                                                                                     ;ENCARREGADO FLORESTAL                                                                                                                       
321210;Técnico Florestal                                                                                                                                     ;TÉCNICO AMBIENTAL                                                                                                                           
321210;Técnico Florestal                                                                                                                                     ;TÉCNICO DE PRODUÇÃO FLORESTAL                                                                                                               
321210;Técnico Florestal                                                                                                                                     ;TÉCNICO DE REFLORESTAMENTO                                                                                                                  
321210;Técnico Florestal                                                                                                                                     ;TÉCNICO SILVICULTOR                                                                                                                         
321310;Técnico em Carcinicultura                                                                                                                             ;TÉCNICO DE CAMARÃO                                                                                                                          
321315;Técnico em Mitilicultura                                                                                                                              ;TÉCNICO EM MALOCOCULTURA                                                                                                                    
321315;Técnico em Mitilicultura                                                                                                                              ;TÉCNICO EM MEXILHÕES                                                                                                                        
321315;Técnico em Mitilicultura                                                                                                                              ;TÉCNICO EM MOLUSCOS                                                                                                                         
321315;Técnico em Mitilicultura                                                                                                                              ;TÉCNICO EM OSTRAS                                                                                                                           
322105;Técnico em Acupuntura                                                                                                                                 ;ACUPUNTOR                                                                                                                                   
322105;Técnico em Acupuntura                                                                                                                                 ;ACUPUNTURISTA                                                                                                                               
322105;Técnico em Acupuntura                                                                                                                                 ;TÉCNICO CORPORAL EM MEDICINA TRADICIONAL CHINESA                                                                                            
322110;Podologo                                                                                                                                              ;TÉCNICO EM PODOLOGIA                                                                                                                        
322120;Massoterapeuta                                                                                                                                        ;MASSAGISTA                                                                                                                                  
322120;Massoterapeuta                                                                                                                                        ;MASSOPREVENCIONISTA                                                                                                                         
322125;Terapeuta Holístico                                                                                                                                   ;HOMEOPATA (NÃO MÉDICO)                                                                                                                      
322125;Terapeuta Holístico                                                                                                                                   ;NATUROPATA                                                                                                                                  
322125;Terapeuta Holístico                                                                                                                                   ;TERAPEUTA ALTERNATIVO                                                                                                                       
322125;Terapeuta Holístico                                                                                                                                   ;TERAPEUTA NATURALISTA                                                                                                                       
322130;Esteticista                                                                                                                                           ;ESTETICISTA CORPORAL                                                                                                                        
